,0
0,0.32579635915240385
1,0.3639036349845474
2,0.05309744268077602
3,0.4409602415972213
4,0.17036790729569257
5,0.3799806839616039
6,0.29821078042988286
7,0.43434375945812753
8,0.0814288890103755
9,0.43537231679689503
10,0.4301545656114764
11,0.38180144118754733
12,0.0770862361366629
13,0.40907147399685084
14,0.4351753804247065
15,0.2963087004737449
16,0.37959675397063086
17,0.41090735597368067
18,0.37474399506289047
19,0.3859268519310823
20,0.21818927136038047
21,0.4263006103909069
22,0.42323139419600436
23,0.18767542003990043
24,0.4434785834319752
25,0.438716631792091
26,0.28624149395762655
27,0.43039528073439176
28,0.4365323671979856
29,0.41006342689649816
30,0.44514900660939893
31,0.42510772955816384
32,0.4211268829101638
33,0.44015709339097076
34,0.17632509390121448
35,0.4462675564635358
36,0.42704539485256016
37,0.44793547431007497
38,0.26477317561468255
39,0.4377555117279461
40,0.44557924412097316
41,0.3773747717504581
42,0.4231706802800319
43,0.4418855531575158
44,0.4320309029543955
45,0.44170315688197787
46,0.44345661515635065
47,0.44209663479492267
48,0.44917342666937105
49,0.44232672314208704
50,0.43576061865463633
51,0.4347535271387846
52,0.4506445685852569
53,0.44716488715215874
54,0.4468502137635861
55,0.41806666827768457
56,0.4498296345287086
57,0.24878294234457504
58,0.4466375633645026
59,0.41626317535322227
60,0.4491369004702588
61,0.46007887946311377
62,0.44773146992704993
63,0.4391862596812931
64,0.45523093941357884
65,0.4406063917530674
66,0.4504435663736727
67,0.4291430731777143
68,0.4533431585616621
69,0.4106824179318439
70,0.4552395844392575
71,0.246395313482952
72,0.4500320031343541
73,0.45255467226878326
74,0.46201786064219924
75,0.4528786750355084
76,0.4547945711206294
77,0.10039774050780341
78,0.4486815769673038
79,0.433968284009776
80,0.4518351646116945
81,0.19512551347893764
82,0.45619606523407563
83,0.45150832935860885
84,0.4079405506670406
85,0.4453984053828069
86,0.43912338937826856
87,0.45061247466608345
88,0.39763095726682635
89,0.4560026301847705
90,0.44529814956109004
91,0.448025501488739
92,0.44699654733777977
93,0.4280753364122261
94,0.4435732832227541
95,0.41887932280995327
96,0.4401060617585026
97,0.4451148041715327
98,0.4528561927527436
99,0.4508649990782864
100,0.4418714990072432
101,0.41329930256130715
102,0.45398054623277984
103,0.4429904720837011
104,0.44263647995497596
105,0.4389787734528551
106,0.46706612548350346
107,0.4399198683666338
108,0.4436710191880153
109,0.44092441064476107
110,0.42857608038556677
111,0.4422048988280769
112,0.4535995497469117
113,0.3985663119390158
114,0.4477257102079903
115,0.4229558975931393
116,0.44518378214706955
117,0.39046147970407974
118,0.45534891478137957
119,0.4679886752045332
120,0.44883761659411797
121,0.45203701392817397
122,0.45794918611904734
123,0.45525655063640486
124,0.4368634118955448
125,0.4092281913736066
126,0.4579742308446012
127,0.43019417288229056
128,0.4443098032947164
129,0.4480256563181216
130,0.43835409763719135
131,0.43252990088806703
132,0.45289789830832555
133,0.44393237448718126
134,0.45998313713248323
135,0.4462478977537128
136,0.4568250006734583
137,0.4648439121746998
138,0.4526038839132206
139,0.45431480537319363
140,0.45882503282779064
141,0.4501737208782107
142,0.4578587601474318
143,0.44635438933706884
144,0.4485657655794673
145,0.22223818417420543
146,0.4461099130816236
147,0.44423127079467545
148,0.4566220285963597
149,0.3396887335180986
150,0.44688006513266065
151,0.450226172385252
152,0.4539479944279909
153,0.43781922880573926
154,0.4589019097428551
155,0.45048259988442935
156,0.4518103773849007
157,0.09741127484070729
158,0.4525754718961892
159,0.44981391554991434
160,0.44994707145999946
161,0.13205845169032748
162,0.45655551831727326
163,0.4549647216794941
164,0.45034373245377035
165,0.25430543538946754
166,0.4599264118062786
167,0.44178769834667314
168,0.4509945605697827
169,0.23027270142081213
170,0.45786290785822836
171,0.44235361129466155
172,0.450020517039023
173,0.36926576209333023
174,0.45170193211223464
175,0.4492005346862714
176,0.4480616470518637
177,0.4498282684647739
178,0.436143109293566
179,0.4553323714764265
180,0.451099940946951
181,0.4686991420141315
182,0.4517631857852233
183,0.4518067202422548
184,0.45800472497019623
185,0.44450484639076526
186,0.4488086341182952
187,0.458544904548511
188,0.4642268315820776
189,0.42452950816944524
190,0.4553865452540206
191,0.4599789247168703
192,0.44994708433493746
193,0.45553799215936086
194,0.4573549582112525
195,0.4408774943706809
196,0.4437600949417736
197,0.4574276458195671
198,0.4595843811552107
199,0.4405429846641661
200,0.44400143466424535
201,0.45521982999271604
202,0.4546425144714303
203,0.4443916030578704
204,0.4353943081813827
205,0.4465727430035606
206,0.4653880905767074
207,0.4529206034265558
208,0.4439212825630291
209,0.45929922009567864
210,0.44744143685892707
211,0.4604440757590403
212,0.4538896022925048
213,0.44894414944330086
214,0.4528647268558793
215,0.4427377459641361
216,0.44780322690843555
217,0.42953916536332676
218,0.4547465020444081
219,0.45169784118321604
220,0.4435012380408333
221,0.4571223483569994
222,0.4612889050915031
223,0.46048563936017767
224,0.44344226554275723
225,0.4451609155969244
226,0.45024706378785695
227,0.45346286181216794
228,0.4456952030754068
229,0.4465886465231329
230,0.44119231697648387
231,0.4498450554031691
232,0.43875040968712975
233,0.4495804130332931
234,0.4526456360166553
235,0.454334342596422
236,0.4497774352384015
237,0.4539997761081294
238,0.44856468441480174
239,0.4463931280447577
240,0.4579826672302588
241,0.44953580302374846
242,0.4545416056592681
243,0.45562599995351816
244,0.4589557543842135
245,0.45292076419821753
246,0.4508244407126931
247,0.45281712226780607
248,0.45531567400234413
249,0.4283074877206104
250,0.45304840435281185
251,0.45838599612140846
252,0.4522083470005752
253,0.45022613673157746
